Microseconds	Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Acceleration X	Acceleration Y	Acceleration Z	G Force	Angular Velocity X	Angular Velocity Y	Angular Velocity Z	Roll	Pitch	Heading	Velocity North	Velocity East	Velocity Down	Latitude	Longitude
349998	0.5648981	-0.27166963	-11.89127	0.541193416	-1.094332453	0.857223878	-0.3714894	-0.03959076	-2.1453075	1.2151525	0.5367717413	-1.0926749942	0.8589573045	2.1241132444	5.9249571821	24.7532345367	2.009708	0.898877	-0.028915992	19.0586283618	-98.3067544612
399999	0.19136742	0.979227	-11.381435	1.417212647	-2.886437033	0.36947544	-0.72735167	1.2221138	-1.6340405	1.1642857	1.412795943	-2.884775627	0.3712118263	2.1960664035	5.7801189227	24.7655640906	1.995071	0.94346046	-0.07605122	19.0586297244	-98.306754015
449998	0.3400502	0.41397372	-10.614231	0.829440946	-3.887064603	-0.636640946	-0.5483092	0.66456187	-0.86404467	1.0837123	0.8250202194	-3.8854044117	-0.6348955291	2.2300784688	5.5860492668	24.7263679117	1.9462545	0.9715231	-0.09873461	19.0586306619	-98.3067535042
499999	0.82713014	-0.8387626	-9.8716135	2.22013083	-3.986041937	-0.571732406	-0.027423883	-0.576506	-0.11855375	1.0157624	2.2156980368	-3.9843878167	-0.5699728734	2.3374001688	5.3881231343	24.6905595066	1.9281437	0.9566069	-0.10840874	19.0586314032	-98.3067529697
549998	0.36291254	-0.6106626	-9.902185	3.161601373	-3.663395943	-0.121811036	-0.45979702	-0.32433745	-0.14712492	1.0136532	3.1571799635	-3.6617378765	-0.1200437621	2.4988699389	5.2073975431	24.676542137	1.9063644	0.90405273	-0.13429421	19.0586323072	-98.306752785
599999	0.5554293	-0.2190309	-9.01131	2.334743681	-3.320706228	0.042301425	-0.23775579	0.091648884	0.74535066	0.9219764	2.3303465565	-3.3190378402	0.0440732613	2.6148945141	5.0415074264	24.6706529961	1.897207	0.8757968	-0.11951349	19.0586332578	-98.3067526113
649998	0.19080105	-0.34727353	-9.011151	1.364416954	-2.587186106	0.004880405	-0.5775925	-0.019830324	0.7469183	0.9206809	1.3600218034	-2.5855158973	0.0066584633	2.6822896602	4.9126636486	24.6655846922	1.8808217	0.88476586	-0.09256208	19.0586342826	-98.3067520312
700017	0.2918367	-0.68842703	-9.663038	-0.211679458	-2.867553229	0.019506289	-0.45386285	-0.35723382	0.09679045	0.98969615	-0.2160724652	-2.8658821095	0.0212952776	2.6710155982	4.7694798127	24.6602978222	1.8739318	0.8723441	-0.09282591	19.0586353012	-98.3067515211
749999	-0.06466372	-0.78401446	-9.629396	-0.459840247	-3.047443109	0.271104115	-0.78454405	-0.45576057	0.13272686	0.98641306	-0.4642258736	-3.0457744176	0.2729037562	2.6507809351	4.615155483	24.6668718034	1.8374635	0.8250131	-0.078872316	19.0586361745	-98.3067512234
799998	0.27897617	-0.3116165	-9.611328	-1.680715274	-3.311005538	0.125127889	-0.41358393	0.008131043	0.1533958	0.981902	-1.6850868984	-3.3093441321	0.1269388665	2.5664344737	4.4495665017	24.6654584096	1.8016169	0.799349	-0.070101164	19.0586369786	-98.3067510036
849998	0.14388703	-0.22411788	-9.477843	-2.386523345	-3.091041876	-0.473187727	-0.52086097	0.07718649	0.28986788	0.96751887	-2.3908960318	-3.0893816845	-0.4713630418	2.4433430812	4.2971704102	24.6352841517	1.7785888	0.8025109	-0.060042962	19.058637912	-98.3067505413
900000	1.0837758	0.056881636	-9.045306	-1.963693047	-1.934909567	-0.830801292	0.44001397	0.33857977	0.7248014	0.93013746	-1.9680686177	-1.9332496794	-0.8289658679	2.3415596022	4.2023157787	24.5893707094	1.8096788	0.8222394	-0.041814428	19.0586389584	-98.306750199
949999	0.8979105	-0.3446361	-9.759723	-0.989095783	-0.579466153	-1.024712791	0.26450574	-0.07507196	0.011637459	1.0014868	-0.9934735544	-0.577801143	-1.0228704609	2.286878322	4.1803310693	24.5372985614	1.834514	0.84010345	-0.042928364	19.0586399844	-98.3067496781
4	0.647856	-0.06719467	-10.754343	-0.675814585	-1.358303631	-0.641662425	0.020293968	0.19337244	-0.98219633	1.0994554	-0.6801977453	-1.3566209763	-0.639815542	2.2503620057	4.1138162587	24.5028112667	1.8137817	0.8529784	-0.09012715	19.0586408195	-98.3067492525
49998	1.0600024	0.060781404	-11.429421	0.336780387	-2.215374893	-0.299610593	0.4469336	0.3189938	-1.6561471	1.1714182	0.3323976446	-2.2136942111	-0.297757828	2.2654819196	4.0039370323	24.483269033	1.8031296	0.8545945	-0.19290908	19.0586415805	-98.3067490672
99998	1.3713411	-0.36924908	-8.710321	1.663497126	-2.518553026	0.060669947	0.78090674	-0.10154209	1.0641396	0.9020176	1.6591163943	-2.5168712819	0.0625277352	2.3482964455	3.8780678778	24.4810663729	1.8490025	0.85476804	-0.13972658	19.0586425182	-98.3067487859
149998	1.4835068	-0.42553246	-8.079575	1.232219402	-0.550959145	0.331712766	0.90601075	-0.14417809	1.6952121	0.8412098	1.2278405675	-0.5492733401	0.3335738032	2.4108603711	3.8505203589	24.4969828386	1.8919529	0.8743296	-0.060878392	19.0586433818	-98.3067483428
199998	1.415174	-0.4202113	-8.469914	0.61974875	1.313963409	0.275610105	0.8341652	-0.13157055	1.3043247	0.8789646	0.6153704847	1.3156536534	0.2774700222	2.4427614527	3.9156594176	24.5139265647	1.9320823	0.89031917	-0.0053377687	19.058644281	-98.3067479136
249998	1.4002653	-0.28228948	-9.7388735	0.327624443	1.788422955	-0.107151002	0.8039371	0.010271244	0.034140684	1.0055075	0.3232459121	1.7901218511	-0.1052972034	2.4593730799	4.0093483636	24.5125155994	1.9718184	0.9069581	-0.008603286	19.058645233	-98.3067475286
299998	1.4671441	-0.24701165	-9.732543	-0.527595079	1.357090742	-0.431728099	0.8570658	0.045313645	0.039546717	1.0057733	-0.5319730022	1.3588063333	-0.429877725	2.4314744892	4.078149618	24.494578612	2.0119348	0.94821	0.020759156	19.0586461918	-98.3067469481
349998	1.3267652	-0.4382903	-9.765707	-1.524525088	0.594874681	-0.747818439	0.7085239	-0.15529317	0.0062438203	1.0078884	-1.5289043019	0.5965889443	-0.7459656368	2.352810138	4.1100129058	24.4593263361	2.0328183	0.97610253	0.04649971	19.0586470381	-98.3067463592
399999	1.6397647	-0.60379416	-9.890493	-1.989902152	-0.213377899	-0.360822426	1.0184659	-0.3358589	-0.11811167	1.0265242	-1.9942812142	-0.2116645267	-0.3589640449	2.251798774	4.1001716657	24.4418021956	2.060261	0.9986182	0.04647095	19.0586478136	-98.3067457895
449998	0.9298648	-0.34499237	-9.973184	-2.642846077	-1.184039096	-0.163282654	0.31563315	-0.09747686	-0.19948038	1.0234371	-2.6472210405	-1.1823291198	-0.1614159065	2.1205620014	4.0411551885	24.4319254385	2.0599654	1.0052003	0.048951257	19.0586486427	-98.3067452968
500075	1.0022968	0.004711183	-9.891043	-2.402728044	-1.583162566	-0.257134671	0.39961013	0.23060791	-0.115706004	1.014831	-2.4070951155	-1.5814563845	-0.2552590629	1.999110765	3.962591317	24.4160405435	2.0833685	1.0169073	0.043697037	19.058649683	-98.306744894
549998	1.19474	0.18313654	-9.894284	-1.736464492	-1.557906651	-0.588670061	0.6059259	0.390245	-0.11733608	1.0174273	-1.7408324739	-1.556204568	-0.5867869019	1.9089852047	3.8854426607	24.3837874795	2.1063476	1.0392008	0.02870868	19.0586506811	-98.3067444913
600065	1.3175573	-0.10510294	-9.707661	-0.477585572	-1.032021017	-0.678245753	0.7400422	0.092172325	0.070370845	1.0005265	-0.4819567032	-1.0303229562	-0.6763566746	1.8824956061	3.8350725959	24.3482680673	2.1456587	1.0592473	0.02172085	19.0586517192	-98.306744006
649998	1.6469463	-0.25429553	-9.655429	0.900288373	-0.413358078	-0.264472533	1.0750788	-0.05508707	0.122910745	1.0010982	0.8959172795	-0.411657778	-0.2625821451	1.9265183003	3.8168566332	24.3340758449	2.1876545	1.0567665	0.016312813	19.0586526515	-98.3067436605
700064	1.5583313	-0.061500106	-9.170095	1.120939987	0.546192128	0.165409935	0.9856498	0.14694852	0.6078627	0.9502331	1.1165701834	0.5479018761	0.1672973634	1.9829695102	3.8439494133	24.3434231865	2.2298372	1.0802518	0.03487455	19.0586536543	-98.3067431554
749998	1.4037303	-0.10665514	-10.042953	1.287771607	0.920342947	0.292352265	0.8239152	0.11162236	-0.26581538	1.0356236	1.2833999824	0.9220583866	0.2942355564	2.0475746	3.8914089069	24.3598496396	2.2649941	1.1012254	0.024362557	19.0586546959	-98.3067426213
800074	1.2171763	-0.147491	-9.67658	1.065448342	0.838187838	0.205274297	0.6299542	0.08141191	0.0996747	0.99609065	1.061073758	0.8399139782	0.2071531488	2.1014415699	3.9330056696	24.3718343449	2.3006442	1.1202513	0.02742681	19.0586558102	-98.3067420499
849998	1.1218615	-0.36832437	-9.815503	0.805036983	0.4758057	0.0304364	0.52888453	-0.13118878	-0.0399374	1.00977	0.8006617917	0.4775309683	0.0323127309	2.1417029547	3.9555128125	24.3750399803	2.3175156	1.1376874	0.041702084	19.0586567671	-98.3067414865
900072	1.2304618	-0.46351242	-9.5975485	-0.122998407	-0.123240774	0.02985253	0.63605934	-0.22282507	0.17779632	0.98971987	-0.1273735796	-0.1215201549	0.0317287805	2.1354197878	3.9493793026	24.375996814	2.3660436	1.1308119	0.037695486	19.0586579231	-98.3067411017
949999	1.2830055	-0.55057234	-9.793956	-1.191523541	-0.487690457	0.061913483	0.69150454	-0.31633842	-0.01816988	1.0108213	-1.1958949379	-0.4859712607	0.0637923921	2.0776215128	3.9244846292	24.3786657483	2.3844948	1.1285636	0.037807792	19.0586588327	-98.3067406553
738	1.2262897	-0.2130611	-9.817294	-1.086070657	-0.431021706	0.11671431	0.6392127	0.011285083	-0.040836915	1.0106336	-1.0904337056	-0.4293052793	0.1185981336	2.0223743893	3.902391851	24.3841711844	2.413642	1.1459552	0.038474936	19.0586599254	-98.3067401475
49997	1.3312242	-0.020278838	-9.7681265	-1.521606776	-0.227558187	0.054068589	0.7466613	0.19261602	0.008899397	1.0066606	-1.5259715704	-0.225840869	0.0559546694	1.9467942481	3.8919865891	24.3857885731	2.454464	1.1507707	0.021282556	19.0586610771	-98.3067398327
100740	1.1042429	-0.06100821	-10.332832	-0.876252102	-0.191586332	0.080188394	0.52125734	0.14047103	-0.555331	1.0608585	-0.8806201601	-0.1898668318	0.0820750251	1.90214773	3.8821702412	24.389812617	2.4598122	1.1646506	-0.013626862	19.0586620898	-98.306739371
149997	0.89908904	-0.034172803	-10.091767	0.233220243	-0.198535556	0.337367859	0.31780118	0.16583152	-0.3141086	1.0341662	0.2288496811	-0.1968174599	0.3392546613	1.9128468418	3.8708476089	24.4057995096	2.480409	1.1724839	-0.032143362	19.0586632565	-98.306738944
200717	0.93648756	-0.09099864	-9.952202	0.19133684	-0.14920127	0.470682034	0.3567698	0.11075575	-0.17448929	1.0204935	0.1869600171	-0.1474859728	0.4725710367	1.924008737	3.8625299564	24.4304294753	2.4864917	1.199287	-0.03560868	19.0586643316	-98.3067383209
249997	0.89333266	-0.10778442	-9.758113	0.583544839	-0.013330579	0.665591993	0.3145373	0.097944185	0.019533236	1.0004035	0.5791678259	-0.0116153355	0.6674822857	1.9540917739	3.859512227	24.4636248018	2.4916637	1.2165183	-0.03618144	19.0586653676	-98.3067377686
300051	0.9463225	-0.31551814	-9.417046	0.007997301	0.321965024	0.853305778	0.37122726	-0.108380035	0.3589882	0.96734625	0.0098746173	0.3182503687	0.8570919798	1.9574942706	3.8739391043	24.5057959076	2.5282342	1.1872476	-0.028434206	19.0586666136	-98.3067375172
349997	1.0819378	-0.29183272	-9.214937	-0.801967269	0.756371658	0.832504665	0.49031582	-0.08304721	0.5596461	0.948357	-0.7963996019	0.7548256064	0.8329049898	1.9211904492	3.9101360713	24.5488922763	2.5502617	1.1917846	-0.0025887566	19.0586677154	-98.3067370276
401283	1.0847117	-0.4032473	-8.941183	-1.324520453	1.701210698	0.588718441	0.4909249	-0.2058849	0.8357007	0.9211682	-1.3288937475	1.7029264419	0.5906013728	1.8544151806	3.9976295803	24.5828477269	2.5866654	1.2000877	0.040437285	19.0586689507	-98.3067364358
449997	1.0804261	-0.23396976	-9.956616	-1.619578858	0.985974234	0.489672578	0.47422233	-0.04992802	-0.18017733	1.0229592	-1.6239524555	0.9876918752	0.4915524359	1.7782822494	4.0449831301	24.6073805522	2.6181087	1.1942421	0.011212685	19.0586701691	-98.3067360533
500676	0.8954684	-0.04850887	-9.719962	-1.985111458	0.246563966	0.481987135	0.2837072	0.121272266	0.056502324	0.99643385	-1.9894847518	0.2482847757	0.4838646786	1.6785892636	4.0568910336	24.632248512	2.6287272	1.1988757	0.011090117	19.0586713871	-98.3067355882
549997	0.8820536	0.030956712	-9.817873	-2.189999829	-0.460666814	0.357297782	0.27155343	0.18258736	-0.04077199	1.0061202	-2.1943763111	-0.4589486797	0.3591812828	1.5701509036	4.0327352348	24.6501053586	2.6174443	1.2292994	0.02142924	19.0586724079	-98.3067349442
600721	0.86750394	-0.011418561	-9.928713	-2.125439212	-1.147733984	0.325408578	0.26382717	0.12200924	-0.15062435	1.0172758	-2.1298237379	-1.1460215037	0.3272985669	1.4625899952	3.9738617363	24.6651427031	2.6293864	1.236051	0.013429162	19.0586736501	-98.3067344394
649997	0.9074968	-0.14082837	-10.068786	-1.447643872	-1.702076007	0.377464143	0.31648648	-0.023653667	-0.289398	1.0321475	-1.4520265764	-1.7003646656	0.3793620254	1.3925215131	3.8898838015	24.6819455756	2.645012	1.2467846	0.0061879344	19.0586748389	-98.306733876
700715	0.9735034	-0.07633104	-9.385794	-1.670008269	-2.319323997	0.518850995	0.3996049	0.029987559	0.39502433	0.96345	-1.6743886972	-2.3176131108	0.5207569967	1.3087166098	3.7710840445	24.7054462833	2.6627839	1.2459966	0.02124094	19.0586760566	-98.3067334164
749997	0.75972444	-0.23755844	-9.629013	-2.033148178	-1.987211968	0.401269402	0.20543733	-0.14921194	0.15349685	0.98644066	-2.0375246596	-1.985501689	0.4031842453	1.2102378039	3.6732502363	24.7227494292	2.6871333	1.2386196	0.01809198	19.058677337	-98.3067329346
800672	0.8938631	-0.03679599	-9.683226	-1.15673974	-1.460973669	0.481416587	0.35431302	0.038721506	0.10049124	0.99266946	-1.1611133379	-1.4592641485	0.4833368567	1.1524780816	3.5983324715	24.7452617327	2.7028809	1.2298163	0.013575642	19.0586785848	-98.3067325395
850074	0.61462486	0.2791902	-10.1481495	-0.274821673	-0.58025356	0.277311865	0.08399051	0.34870118	-0.36375606	1.0374933	-0.2791969217	-0.5785441158	0.2792352846	1.1378653472	3.5691812242	24.7583465538	2.6969888	1.2462373	-0.00798547	19.0586797777	-98.3067320241
900672	0.5157064	0.27451974	-10.528225	1.354576625	0.433008342	0.2589807	-0.013885428	0.34742638	-0.7438424	1.075534	1.3501943754	0.4347166864	0.2609040245	1.2075855656	3.5910769893	24.7721744994	2.688348	1.2632349	-0.049090307	19.0586810395	-98.3067314587
950073	0.7206456	0.19346078	-10.289422	2.956218799	1.222369814	0.594375394	0.1833423	0.28578368	-0.50593764	1.0525566	2.9518329064	1.2240794859	0.5962933489	1.3521810498	3.6490677238	24.8029583138	2.687165	1.2831539	-0.06845759	19.0586822223	-98.3067308917
1244	0.65004534	0.07066193	-9.945938	2.6007882	1.346510323	0.728444456	0.10150825	0.18861176	-0.16376945	1.0170792	2.5963935048	1.3482195401	0.7303527351	1.4897462202	3.7182086663	24.8424799133	2.6954296	1.288551	-0.07387103	19.0586835565	-98.3067303556
49998	0.7431392	-0.4779621	-10.1899605	2.063155779	0.783301652	1.003080974	0.18580659	-0.34092125	-0.40885806	1.0444211	2.0587626016	0.7850149667	1.0049824232	1.5928233371	3.7544092761	24.8918102716	2.6999984	1.2697841	-0.105218336	19.0586846608	-98.3067298854
101237	0.7736846	-0.22283189	-9.7542095	2.404346344	0.505563127	1.179559782	0.21055946	-0.06494877	0.025909735	0.99922377	2.3999587821	0.5072817165	1.1814549314	1.7217158369	3.7789994749	24.9540287414	2.7065604	1.2653183	-0.114743784	19.0586858976	-98.3067293616
150077	0.82815486	-0.25201786	-9.490842	1.203473792	0.159998054	0.977342545	0.2623367	-0.07708541	0.2885967	0.97311735	1.1990885067	0.1617237583	0.9792336725	1.7829161533	3.7861156213	25.0012681511	2.748238	1.2774074	-0.088143885	19.0586872999	-98.3067287508
201233	0.8065713	-0.44514865	-9.434209	-0.290348515	-0.686239807	0.814807341	0.24347183	-0.2672728	0.34531593	0.9681504	-0.2947295118	-0.6845075947	0.8166969509	1.7703076241	3.7492177252	25.0422420006	2.7860534	1.2681323	-0.07343514	19.0586887542	-98.3067281899
250066	0.8091552	-0.31543705	-9.209624	-0.927772523	-1.141607532	0.75623809	0.25416794	-0.14192882	0.57056326	0.94469804	-0.9321499911	-1.1398734987	0.7581309626	1.7286589519	3.6931042301	25.077188284	2.778534	1.2625437	-0.05440989	19.0586897835	-98.3067276631
301286	0.67356557	-0.08196662	-8.829783	-1.317937517	-0.762973491	0.498851138	0.12782072	0.08164914	0.95129305	0.9040454	-1.3223094451	-0.7612397612	0.5007519419	1.6615049873	3.6527712042	25.102702228	2.77637	1.2822751	-0.009877779	19.0586910137	-98.30672694
350054	0.7283683	-0.027695825	-9.632409	-1.808775857	-0.554799456	0.441541905	0.18585856	0.124851905	0.15091878	0.98576933	-1.8106785955	-0.5500706888	0.4404894864	1.5746992025	3.6256990664	25.1226281666	2.7856019	1.2816831	-0.0010326228	19.0586922469	-98.3067264482
400694	0.73960495	-0.36219716	-9.394452	-2.09720746	-0.675479602	0.719126712	0.20586033	-0.2232355	0.38198486	0.96363986	-2.0982530858	-0.6741993973	0.7183738734	1.4699313861	3.5903542035	25.1579702974	2.8210058	1.2765268	0.017234502	19.058693695	-98.306725835
450054	0.81000847	-0.13034466	-9.602157	-2.189316659	-0.255305982	1.024234222	0.28425476	-0.02128192	0.18540567	0.9834665	-2.2040721441	-0.2510461643	1.0286157125	1.3656274155	3.5768410537	25.2072885131	2.8349857	1.2613044	0.024438374	19.0586949385	-98.3067254262
501170	0.8516275	0.051680524	-9.047671	-1.591269697	0.739267346	0.887627175	0.31313294	0.15479967	0.721226	0.92907965	-1.5973575202	0.7194963012	0.889837121	1.2855325192	3.6131782672	25.2552079061	2.8297458	1.2890809	0.066753484	19.0586961072	-98.3067247024
550059	0.77922624	0.042926643	-9.913101	-1.40764173	1.462906005	0.736016632	0.23646975	0.13062368	-0.12988986	1.0148178	-1.4120144176	1.4646443644	0.7379272631	1.2182726867	3.6832982034	25.2919780018	2.8437064	1.2997822	0.045807406	19.0586973805	-98.3067241268
601201	0.7690079	0.2787421	-10.296882	-0.15891158	1.457415596	0.754452375	0.21433227	0.35964838	-0.5142977	1.0538052	-0.1632923492	1.4591577493	0.7563577697	1.2124339374	3.7583234298	25.3324977196	2.8520286	1.3156837	0.025941383	19.0586987731	-98.3067235438
650746	0.92554253	0.20268981	-10.792361	1.503364707	0.350389008	0.565109475	0.3621099	0.29022092	-1.0104787	1.1054466	1.4989829127	0.3521338557	0.5670098994	1.2874314636	3.7749207895	25.3609550197	2.8515437	1.3405803	-0.013693848	19.0586999817	-98.306722922
701163	0.7696028	0.17129223	-11.258476	1.691268827	-1.13486439	0.639665506	0.2093232	0.2726225	-1.4766836	1.1514518	1.6868871845	-1.1331166202	0.6415669543	1.3755301273	3.7163933538	25.3928389499	2.8328297	1.3613075	-0.08673362	19.0587011542	-98.3067222693
750619	0.9576163	-0.000547	-10.083552	1.296335754	-2.376402067	0.793076639	0.41319653	0.114160575	-0.3010614	1.0338846	1.2919562362	-2.3746492884	0.7949800609	1.4408563333	3.5992577345	25.4283632191	2.8530176	1.3610363	-0.11400024	19.0587024555	-98.3067217863
801219	1.0540582	-0.44572732	-9.306373	1.463876044	-2.239895272	1.044804096	0.53029585	-0.31835732	0.47709522	0.9579237	1.4594988034	-2.2381383956	1.0467125264	1.5184114617	3.4837722889	25.4789491179	2.8981643	1.365215	-0.08815056	19.0587038777	-98.3067211015
850665	0.7484807	-0.25847375	-10.022734	1.791025257	-2.162437284	1.066302116	0.24437743	-0.11721001	-0.23843916	1.0264047	1.7866559095	-2.1606735775	1.0682165422	1.6109664445	3.3771642678	25.5291221698	2.9006467	1.3760644	-0.10302506	19.0587050759	-98.3067204258
900709	0.70819664	0.09645991	-9.42941	1.060879705	-2.036972629	0.716202253	0.22156557	0.25065854	0.35554302	0.9650275	1.0565222717	-2.0352020917	0.7181235849	1.6657140534	3.2744218302	25.562373352	2.9053211	1.3965539	-0.09577058	19.0587063733	-98.3067197809
950658	0.74711955	-0.00498661	-9.2614765	0.368294425	-1.641419222	0.317856381	0.27635518	0.15551949	0.52419996	0.9483991	0.3639378645	-1.6396464088	0.3197848276	1.6841485822	3.1917455778	25.5765631459	2.9117043	1.4208143	-0.07066708	19.0587076459	-98.3067190662
1196	0.95223653	-0.38706145	-9.5588455	1.298354757	-1.30105678	0.400509961	0.494337	-0.2208034	0.22737858	0.9819336	1.2939981592	-1.2992827525	0.4024416899	1.7511560772	3.1248922933	25.5946677007	2.9542923	1.4161484	-0.058349688	19.0587091065	-98.3067184722
50635	0.7747485	-0.09538125	-9.236119	0.874309976	-0.753766548	0.767228167	0.32597622	0.08245089	0.5502493	0.9462554	0.8699585384	-0.7519888771	0.7691592896	1.7973500126	3.0873371812	25.6304445351	2.9726849	1.4074566	-0.041971363	19.0587104476	-98.3067180028
101182	0.97687805	-0.13881868	-9.724183	0.692996457	-0.063979402	0.801495075	0.53089595	0.044892464	0.062142372	0.99793833	0.6886532918	-0.0621964567	0.8034231613	1.8346722912	3.0828702374	25.6712386747	2.9890413	1.4155133	-0.038926687	19.0587117603	-98.3067173987
150616	0.91779715	-0.055231426	-9.387025	1.033779943	0.368219482	0.596223453	0.47094965	0.1366048	0.39900178	0.9629214	1.0294357905	0.3700078536	0.5981534371	1.8858528718	3.1011456987	25.7022920539	2.980453	1.4474473	-0.01715578	19.0587128552	-98.3067166297
201176	0.92455965	-0.18830079	-9.93672	1.190007922	0.49064755	0.485353356	0.47279435	0.013898614	-0.15129076	1.0190715	1.1856599753	0.49244351	0.4872818602	1.947723002	3.1254147269	25.7282649866	3.0134587	1.4692332	-0.01865777	19.0587143298	-98.3067158639
250628	0.92551214	-0.25841156	-9.742277	0.401543634	0.441124808	0.563275873	0.47048348	-0.049298275	0.042737707	0.9996219	0.3971978122	0.4429248283	0.5652021002	1.9695507688	3.1467825942	25.7566591454	3.0288377	1.4706001	-0.024185669	19.0587155958	-98.3067152805
301140	0.77602804	-0.2553474	-9.840076	0.161136533	-0.250382858	0.648431902	0.32046103	-0.04413772	-0.05516933	1.0080863	0.1567950938	-0.2485780185	0.6503554346	1.9793363049	3.1329658805	25.7888223545	3.0600574	1.4694837	-0.026441442	19.0587171085	-98.3067146685
350587	0.8558994	-0.106027626	-9.854088	0.760790183	-0.270609344	0.577046445	0.40223837	0.10993977	-0.06925122	1.0097766	0.7564502049	-0.2688014497	0.5789689915	2.018155002	3.1190641688	25.8167526676	3.068136	1.4795436	-0.040834572	19.0587183921	-98.3067140574
401196	0.8315744	-0.01265269	-9.528057	0.667531159	-0.044847629	0.340725922	0.3804803	0.20987941	0.25669065	0.9762705	0.6631932305	-0.043036301	0.3426497965	2.05292962	3.1162540772	25.8346532274	3.07938	1.507238	-0.023136236	19.0587197706	-98.3067132983
450578	0.8781323	-0.24304803	-9.75665	0.761592427	0.295934376	0.201776177	0.4260675	-0.015193137	0.027858501	1.0005354	0.7572532833	0.2977461408	0.2036988566	2.0898511942	3.1298288505	25.8447072658	3.1172779	1.5142142	-0.009922874	19.0587212827	-98.3067126109
501268	0.9623144	-0.2806022	-9.64898	1.217752378	0.768777027	0.434243696	0.5057234	-0.043482915	0.1349467	0.99065524	1.2134101232	0.7705881652	0.4361604745	2.1530343903	3.1682761371	25.8681448323	3.130678	1.5108448	-0.013976725	19.0587226245	-98.306711988
550673	0.96919405	-0.2331974	-9.52658	0.93208131	0.888125627	0.492948109	0.50543386	0.012943227	0.25661084	0.9781416	0.9277394344	0.8899404086	0.4948612452	2.2002130872	3.2114307901	25.8944116149	3.1490414	1.5278476	0.0003647875	19.0587239713	-98.3067112369
601128	0.94382554	-0.24848786	-9.978355	0.36167969	1.107272247	0.618645864	0.47132885	0.0037008168	-0.19587897	1.0237026	0.3573388393	1.1090918093	0.6205552433	2.2203531901	3.2667295194	25.9282772106	3.1753252	1.5411274	-0.0028005268	19.0587254644	-98.3067104774
650611	1.0449362	-0.27619234	-9.682152	-0.109391598	0.868121901	0.815928934	0.5642528	-0.022757817	0.09981009	0.9949332	-0.1137316048	0.8699451816	0.8178352399	2.2174778323	3.3083390318	25.9702394644	3.1900516	1.5513235	-0.009707011	19.0587268001	-98.3067097818
701142	1.030728	-0.065318085	-9.435436	0.271714203	1.023406175	0.554567458	0.54233414	0.18885712	0.34603265	0.96913046	0.2673756857	1.025234693	0.5564706519	2.2328785428	3.3594819705	26.0004210078	3.2236505	1.5723554	0.0016761116	19.0587283873	-98.3067090393
750600	0.955001	0.038877692	-10.101201	1.208319659	1.105253395	-0.060244612	0.45702904	0.2989619	-0.32052872	1.0356088	1.2039780115	1.1070825194	-0.0583460704	2.2905689009	3.4134313581	25.9997944518	3.2490127	1.6038393	-0.011298108	19.0587299368	-98.3067082469
801148	1.1293181	-0.36207953	-10.051166	1.059851306	0.261125342	-0.091311224	0.6258455	-0.09189356	-0.27121937	1.0336683	1.0555037387	0.262953954	-0.0894165677	2.3441602347	3.427016149	25.9957752649	3.2666626	1.6066664	-0.02469777	19.0587313509	-98.3067075463
850675	1.0664676	-0.40018708	-9.8466425	1.52743141	0.406119064	0.364219762	0.56013435	-0.11835474	-0.067337565	1.0124258	1.5230863468	0.4079515276	0.3661121793	2.4213356046	3.4471406183	26.0151669309	3.2822204	1.6199341	-0.023414968	19.0587327095	-98.3067067551
901114	0.90079653	-0.34038526	-9.611202	-0.165707959	0.203563922	0.37547652	0.39110392	-0.051977035	0.1676336	0.98644495	-0.1700474632	0.2054024006	0.3773706837	2.4138623152	3.4567972916	26.0355761433	3.2868407	1.6336687	-0.016901126	19.0587341016	-98.3067059134
950549	1.1054969	-0.46331236	-9.864079	-0.753944967	0.32326534	0.350873003	0.5932774	-0.17971657	-0.085198015	1.0150157	-0.7582819098	0.3251052793	0.3527680008	2.3789025231	3.4722921069	26.0534961311	3.3091106	1.631862	-0.032436885	19.0587355035	-98.3067052202
1087	1.0156217	-0.28040883	-9.223344	-0.660391487	1.012904001	0.088151787	0.49964872	-0.0019562198	0.55552036	0.948179	-0.6647238	1.0147451161	0.0900454954	2.3454071237	3.52380934	26.0599414012	3.341828	1.6397305	0.0014910443	19.0587370998	-98.3067044646
50551	0.94534343	-0.078463696	-10.1330185	-1.113755311	0.469898384	-0.411091176	0.42295942	0.19144212	-0.3541948	1.0389049	-1.118090204	0.4717366911	-0.4092001621	2.2886177435	3.5468282917	26.0397386123	3.380004	1.6488818	-0.012403899	19.0587387865	-98.3067037725
101160	0.8079707	-0.33757177	-10.3634	-1.11734928	-0.058918573	-0.178500676	0.28320742	-0.07778148	-0.58433384	1.0618353	-1.12168812	-0.0570856586	-0.1766107437	2.2308521016	3.544278658	26.031056683	3.3903654	1.660377	-0.054161295	19.0587403273	-98.3067029008
150644	1.0460148	-0.27983505	-9.598732	-0.581255511	-0.415032043	0.065305331	0.5224511	-0.028432894	0.1807478	0.98651993	-0.5855938576	-0.4131987446	0.0672002818	2.2024869331	3.5245023765	26.034274461	3.406207	1.6807866	-0.03590386	19.0587417651	-98.3067020341
